sepal length,sepal width,petal length,petal width,label
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.008644,3.4128404,1.4738464,0.24854113,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0146728,3.4263453,1.4582804,0.2527666,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0070486,3.4092412,1.4763123,0.24801832,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.013442,3.4236622,1.4664322,0.25011307,Generated (VQC + MLP)
5.0400047,3.4408095,1.4656819,0.24499446,Generated (VQC + MLP)
5.034194,3.4375718,1.4731262,0.25184366,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0307126,3.4254606,1.4683391,0.24793981,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
5.0143213,3.4256454,1.4650736,0.2504011,Generated (VQC + MLP)
